,name,quantity,currency,has_presale,presale_price,presale_date,starting_price,release_date,discord,twitter,website
19,METAFLIESCLUB,10000.0,SOL,True,1.5,2022-05-20 11:00:00,1.5,2022-05-20 11:00:00,MdjqPSHj6X,metafliesclub,https://metafliesclub.com
20,Cypher Collection - Collider Craftworks,7780.0,ETH,False,,,,,,,
21,ChillOutBros,5000.0,ETH,False,,,,,R672ejVg6m,Chilloutbrosnft,https://www.chilloutbros.com
22,CyberPunk COMIC,4000.0,ETH,False,,,,,cbgPRy2gWZ,NftZoko,https://comic.cyberpunkfighters.com/
23,Funki Foxes,12000.0,ETH,False,,,,,RmnteYEZ5h,FunkiFoxes,https://funkifoxes.com/
24,HER nft,3333.0,ETH,True,0.04,2022-05-20 00:00:00,0.04,2022-05-20 00:00:00,her-nft,itshernft,https://itsher.art/
25,KinkySol,500.0,SOL,False,,,,,JdMQtnyJ9H,SolKinky,http://kinkysol.art/
26,MafiaBears,9568.0,ETH,False,,,,,Zt4wqQPqfR,MafiaBearsNFT,https://mafiabears.com
27,Minzuki,5000.0,,False,,,,,TBA,minzukinft,https://www.minzukinft.com/
28,MirageLand,5000.0,ETH,False,,,,,ptU4uStCC2,MirageLand_NFT,https://www.mirageland-official.com/
29,RottenVille Bust Sculpture,1500.0,,False,,,,,QeR9yvSWvk,rotten_ville,https://rottenville.io/sculpture/
30,The Rising,1120.0,ETH,False,,,,,3UQESCmRZU,TheRisingNFT,https://www.therisingnft.com/
31,Dreamland Forest,2000.0,SOL,False,,,,,Sg7eHTFDsP,dreamlandforest,https://dreamlandforest.club/
32,Gods of Egypt,7532.0,ETH,False,,,,,4rNUQ2kPHy,GodsofEgyptNFT,https://godsofegypt.io/
33,ApeVampires,6666.0,ETH,False,,,,,KjGwHf4pZr,ApeVampires,https://apevampires.com/
34,Fancy Sloth Club,333.0,SOL,True,0.25,2022-05-21 09:00:00,0.25,2022-05-21 09:00:00,qA3d5a5BWQ,FancySlothClub,https://fancyslothclub.com/
35,Crypto Bulls,555.0,SOL,False,,,,,8KbVuYmjDY,CRPT_Bulls,https://crypto-bulls.netlify.app/
36,Zelenskyy NFT Club,8888.0,ETH,False,,,,,raxn6h9vy5,ZelenskyNFTClub,https://zelenskyynft.club
37,RuDe1s_NFT,8888.0,ETH,False,,,,,zjS8tJyGWw,Rude1s_NFT,https://www.rude1s.com
38,Bad Kid Club,5555.0,ETH,True,0.05,2022-05-21 00:00:00,0.05,2022-05-21 00:00:00,2yTCzKsDfd,badkidclubnft,https://badkid.club/
39,DreamyGirls,4444.0,ETH,True,0.09,2022-05-21 00:00:00,0.09,2022-05-21 00:00:00,r6QeuHPdG8,DreamyGirlsNFT,https://www.dreamygirls.io/
40,Japanese Born Ape Society,10000.0,ETH,False,,,,,jbas,Japanese_BAPES,https://www.japanesebornapesociety.com/
41,NonFun Friends,9006.0,ETH,True,,2022-05-21 00:00:00,,2022-05-21 00:00:00,H5dgU2Sfu3,nonfunfriends,https://www.nonfun.events/friends/
42,Senshi NFT,1000.0,ETH,True,0.08,2022-05-21 00:00:00,0.08,2022-05-21 00:00:00,FWVhP6vKy6,senshinfts,https://senshinft.com
43,Skull Demolition,7777.0,ETH,False,,,,,KW6BMJm2B9,SkullDemolition,http://www.skulldemolition.com
44,Anim4rt,10000.0,ETH,True,0.26,2022-05-22 09:00:00,0.26,2022-05-22 09:00:00,Anim4rt,yo_4rt,https://yo-4rt.com
45,Cool Gorilla Beach Club,10000.0,ETH,False,,,,,65wSm9GaWb,CoolGorillaBC,http://coolgorillabeachclub.com/
46,Chillin Chameleons 3.0,6000.0,ETH,True,0.09,,0.09,,chillinchameleons,chillnchameleon,https://chillinchameleons.com
47,Final Humans,6000.0,SOL,False,,,,,CR3E3YEvUF,FinalHumans,https://finalhumans.com/
48,Cathereum,9999.0,ETH,False,,,,,6JMrkyAjqm,nft_cathereum,https://www.cathereum.xyz/
49,Golden Booy,10000.0,ETH,False,,,,,kQsfmxMWx9,gboyofficialnft,https://goldenboooy.blogspot.com/
50,Little Women,8888.0,,False,,,,,gUydugCMy7,LittleWomen_NFT,https://littlewomen.io
51,MonkChains Genesis,1488.0,ETH,True,0.04,,0.04,,monkchains,monkchains,https://monkchains.io
52,MutantSheepsLab,5555.0,SOL,True,1.2,,1.2,,bQV945JY6y,mutantsheepslab,https://mutantsheepslab.com/
53,Wild Fox Squad,10.0,ETH,False,,,,,g9wNFPvB,WildFoxSquadNFT,https://www.wildfoxsquad.com
54,Damaged Youth,888.0,SOL,True,0.6,2022-05-23 13:00:00,0.6,2022-05-23 13:00:00,qccQvXCuEg,DamagedYouthNFT,https://www.damagedyouthnft.com/
55,SLIMES,9888.0,ETH,True,0.0,,0.0,,6QCGpUcvrT,SLIMESfun,https://www.slimes.fun/
56,Chimerapillars,8888.0,ETH,False,,,,,toddlerpillars,chimerapillars,https://chimerapillars.com
57,City Of Gold,10000.0,ETH,True,0.12,,0.12,,cityofgold,cityofgold_io,https://cityofgold.io/
58,Cute Pandaz Club,8888.0,,True,,2022-05-23 00:00:00,,2022-05-23 00:00:00,HDQXwnSpX7,CutePandazClub,https://www.cutepandaz.com/
59,Meta Cuties,9999.0,ETH,True,0.05,,0.05,,5F9FAuR5GC,MetaCutiesNFT,https://www.metacutiesnft.com/
60,Snobiety - Culture Cubs,6666.0,ETH,False,,,,,snobiety,snobietynft,https://snobietynft.xyz/
61,Otters Universe,4813.0,ETH,False,,,,,MPbB7EjBEW,otters_universe,https://www.ottersuniverse.com/
62,HUES,7777.0,ETH,False,,,,,DUcbbFgMBW,huesnft,https://huesnft.com
63,Creature Culture Collection,10001.0,ETH,True,0.02,2022-05-24 00:00:00,0.02,2022-05-24 00:00:00,bPyEMSG84A,CreatureCultur3,https://www.creatureculturecollection.com/
64,GYM RAT ELEPHANTS MAIN FORCE,5500.0,ETH,False,,,,,qpNedkn4D5,gymratelephants,https://www.gymratelephants.com
65,Heroes of the Metaverse,6600.0,ETH,False,,,,,HOTM,heroesmetaverse,https://www.heroesmetaverse.app/
66,The Lotto NFT,7777.0,ETH,True,,2022-05-24 00:00:00,,2022-05-24 00:00:00,EWSVFmtY8f,TheLottoNFT,https://thelottonft.co/
67,The Last Mayan Treasure,9999.0,ETH,False,,,,,5QGBX95Evh,Last_Mayan_NFT,https://www.thelastmayantreasure.io
68,Ballistic Freaks,2000.0,ETH,False,,,,,nGvFsDCbae,BallisticFreaks,https://ballisticfreaks.com/
69,Dodger NFT & Metaverse,8888.0,ETH,True,0.056,2022-05-25 10:00:00,0.056,2022-05-25 10:00:00,xNQXPrJxAA,DodgerNft,https://dodgernft.io
70,Xkart Racing,5000.0,AVAX,False,,,,,tJBKzVfvBK,XkartR,https://xkartracing.com
71,Denizen,9999.0,ETH,False,,,,,denizen,denizenio,https://denizen.io
72,DummyVegs,555.0,SOL,False,,,,,mXkAttjYey,dummy_vegs,https://t.co/KnuJaIj0rT
73,PvPWorlds,10000.0,ETH,False,,,,,9aq5M5NqUS,PvPWorldsNFT,https://pvpworlds.com/
74,Bibbop Collection,5555.0,ETH,False,,,,,EXDAfwHFJG,BibbopC,https://sites.google.com/view/bibbopcollection/home
75,Chunky Buddhas,10000.0,ETH,True,0.045,,0.045,,No Discord,ChunkyBuddhas,https://chunkybuddha.tech/
76,Glody Knights,6500.0,ETH,False,,,,,glodyknights,GlodyKnightsNFT,https://www.glodyknights.com
77,Kazi NFT,5000.0,ETH,True,,2022-05-25 00:00:00,,2022-05-25 00:00:00,edxbX5aMM7,kazinft,https://www.kazinft.com/
78,META MONA CLUB NFT,2000.0,SOL,True,1.5,2022-05-25 00:00:00,1.5,2022-05-25 00:00:00,5QfpnHEYmj,TheMetamona?t=4zDnmG94Lv9xccWb7dbFmQ&s=09,https://themetamona.com/#rarity
79,ANYDINGS,3333.0,ETH,True,0.03,2022-05-26 03:00:00,0.03,2022-05-26 03:00:00,Sorry. No Discord,anydings,https://anydings.io
80,CyberZillaz Genesis,2222.0,,False,,,,,cyberzillaz,CyberZillaz,https://cyberzillaz.xyz/
81,CBRD: Comic #7 The Golden Bibimbap,10000.0,ETH,False,,,,,eE2269Ym2y,ChefBoiRDoge,https://chefboirdoge.com
82,Mini Moo NFT,10000.0,,False,,,,,dFRKMM6P3Q,MiniMooNFT,https://www.minimoonft.com/
83,Party Unicorn,3333.0,ETH,False,,,,,mkVcDGn2e9,LittlezProject,http://littlez.art
84,Project Atmos,10000.0,ETH,True,0.069,2022-05-26 00:00:00,0.069,2022-05-26 00:00:00,bloqparty,bloqparty_nft,https://www.bloqparty.xyz/
85,Mystical Dragon’s,10000.0,ETH,False,,,,,qQQ54WVGGJ,Mystical_NFTS,https://mysticalrealmnft.com/
86,8 Hanabi,8888.0,ETH,True,,2022-05-28 06:00:00,,2022-05-28 06:00:00,8hanabi,8Hanabi_NFT,https://www.8hanabi.com/
87,Drunken Ducks,5222.0,ETH,False,,,,,N7GEpew7Sc,drunkenducksNFT,https://drunkenducks.xyz/
88,The Kids,9001.0,,False,,,,,CGmAuACtRh,wethekidsNFT,https://www.wethekids.xyz/
89,Ponini's,,,False,,,,,z7HFNAJkeY,poninisnft,https://www.poninis.com
90,Robo Frens,7777.0,ETH,True,0.02,2022-05-28 14:00:00,0.02,2022-05-28 14:00:00,robofrens,robofrens,https://robofrens.club
91,Apes Girl,995.0,SOL,False,,,,,VxcP5SYd5B,SolApeGirls,https://solapegirl.com/
92,BurgerHeadz,10000.0,,True,,2022-05-28 00:00:00,,2022-05-28 00:00:00,xaFKZbF3,burgerheadznft,https://www.burgerheadz.com
93,Chaotic Circles,1000.0,ETH,True,0.1,2022-05-28 00:00:00,0.1,2022-05-28 00:00:00,yurycoding,yurycoding,https://yurycoding.art
94,CHUMP Lords,2222.0,SOL,False,,,,,MFNMNYzwBT,ChumpsNFT,https://www.chumplords.xyz/
95,Kozuki,4444.0,ETH,False,,,,,kozuki,KOZUKI_NFT,http://kozukinft.com/
96,The Egg Society,8888.0,ETH,True,0.04,,0.04,,fkBZKdARga,the_egg_society ,https://theeggsociety.com/
97,THE EVE GLASSES Francis de Lara First NFT drop,10.0,ETH,False,,,,,B39UJjmjpz,bnv_me,https://www.bnv.me/campaigns/francis-de-lara-p1
98,Bad Bulls,10000.0,ETH,True,0.05,2022-05-29 03:00:00,0.05,2022-05-29 03:00:00,PkardUkwKZ,badbullsnft,https://badbulls.site
99,Rise of Rhelegus,7777.0,ETH,False,,,,,bjwbkEGham,rhelegus,https://riseofrhelegus.com/
100,Alkebulan Tribe,6000.0,ETH,False,,,,,cEbywdgevm,Alkebulantribe,https://alkebulantribe.io/
101,Maiko NFT,10000.0,ETH,False,,,,,FUbrVEFxds,NFTgeisha,https://geishateahouse.com/maiko
102,Tiers,3800.0,ETH,False,,,,,tiers,TiersCorp,https://tiers.art/
103,Cat Mobstaz,8888.0,ETH,False,,,,,cVQo8U1wPv,catmobstaz,https://catmobstaz.com
104,DONKEYKICKS,7501.0,ETH,True,0.08,2022-05-30 16:00:00,0.08,2022-05-30 16:00:00,donkeykicks,Donkeykicksnft,https://donkeykicksnft.io/
105,ZelenskiyNFT,10000.0,ETH,True,,2022-05-31 08:00:00,,2022-05-31 08:00:00,zelenskiynft,zelenskiynft,https://zelenskiynft.com/
106,CavernCores,125.0,DAI,False,,,,,caverncores,CavernCores,https://caverncores.com
107,Bulls and Apes Project,10500.0,ETH,True,0.17,2022-05-31 14:00:00,0.17,2022-05-31 14:00:00,XsBsKu9Mpa,bullsapesproj,https://www.bullsandapesproject.com/
108,The Lost Bitcoins,10963.0,ETH,False,,,,,T6ZeUpxjTU,thelostbitcoins,https://www.thelostbitcoins.com/
109,Aithereal,33333.0,ETH,False,,,,,55EgnjPCgH,aith3r3al,https://aithereal.net
110,CroodApesArmy,1499.0,,False,,,,,DmZSshnct4,CroodApesArmy,https://croodapesarmy.com/
111,Floatyz,7777.0,ETH,False,,,,,npp3PZKyp5,FloatyzNFT,https://www.floatyz.io/
112,Pipl World,10000.0,,False,,,,,pipl,PiplWorld,https://pipl.world/
113,The Imperfects Club,4000.0,ETH,False,,,,,DNyaK3CrJ7,ImperfectsNFT ,https://www.theimperfectsclub.com/
114,The Last Dream,120.0,ETH,True,0.07,,0.07,,f5RzHDTy6K,haze_long,http://hazelong.com/thelastdream
115,Dream Girls NFT,100.0,,False,,,,,jTfRNGavK5,DreamGirlsNFT,https://www.dreamgirlsnft.xyz
116,Onça Crypto,10000.0,,False,,,,,heQm5pvkyz,crypto_jaguars,https://www.oncacryptonft.com/en
117,Cool Astronauts,3333.0,ETH,False,,,,,FAA65MbNpg,CoolAstronauts,https://coolastronauts.art/
118,Pit Puppies,5000.0,MATIC,True,10.0,2022-06-01 09:00:00,10.0,2022-06-01 09:00:00,GAJPfv5Vpu,vianijoe,https://www.pitpuppies.app
119,Apple Friends,9999.0,ETH,True,0.03,,0.03,,Cooming Soon,applefriends6,http://www.applefriends.xyz/
120,BullishTrend,7788.0,,False,,,,,np9RfYyc37,BullishTrendCo,https://bullishtrend.co
121,Pitty Pals,10000.0,ETH,True,0.04,,0.04,,WASAyefUDs,pitty_pals,https://www.pittypals.com
122,TubzSocialClub,5555.0,ETH,True,0.1,,0.1,,tubzsocialclub,tubzsocialclub,https://tubzsocialclub.com
123,Silly Pineapple Club,10000.0,ETH,True,0.06,2022-06-01 17:00:00,0.06,2022-06-01 17:00:00,nUWhtExCkw,SillyPineClub?t=188UtJhUVPjT-5iuh75U8w&s=09,https://sillypineapplenft.com/#
124,Arcadm,25.0,ETH,False,,,,,976DrsZtk7,Arcadmverse,https://www.arcadm.io/
125,Country Ape Squad,10000.0,ETH,False,,,,,2VwgXzX8,CountryApeSquad,https://countryapesquad.com/
126,Fancy Fox Association,9189.0,SOL,False,,,,,eAgqaA9Rrn,fancyfoxassoc,https://www.fancyfoxassociation.org/
127,NFSeed | The Sherwood Project,8333.0,,True,,2022-06-01 00:00:00,,2022-06-01 00:00:00,gBkur9G9hj,TheSherwoodProj,https://www.thesherwoodproject.com/
128,The Chosen Ones,5555.0,ETH,True,0.07,,0.07,,DEUCEfwECY,thechosenonesio,https://thechosenones.io
129,Underdog Club NFT,10000.0,ETH,True,0.13,,0.13,,8B3edNHw,UnderdogClubNFT,https://www.underdog-club.io
130,Dribblie,10000.0,ETH,False,,,,,dribblie,DribblieGame,https://www.dribblie.com/
131,Fish Sticks,5555.0,ETH,True,0.06,2022-06-02 00:00:00,0.06,2022-06-02 00:00:00,P4DscBhgZp,fish_sticksnft,https://www.fishsticks.org/
132,AnimAlls,5000.0,ETH,False,,,,,wEznPag4eD,AnimAllsNFT,https://animalls.xyz/
133,"TUS NFT - HUB, P2E, novel & more",9738.0,ETH,False,,,,,tusnft,survivorsnft,https://theultimatesurvivor.com
134,Byte Me,500.0,ETH,False,,,,,VRbjft7hDR,PortifyOfficial,https://nft.portify.app
135,Planet of Cyborgs,6622.0,ETH,True,0.06,2022-06-03 13:00:00,0.06,2022-06-03 13:00:00,poc-nft,PoC_NFT,https://www.planetofcyborgs.com/
136,Ghonies,10000.0,ETH,True,0.06,2022-06-03 00:00:00,0.06,2022-06-03 00:00:00,rjsz6sKz63,GhoniesCrypto,https://ghonies.com/
137,Bored Tigers Sol Club,555.0,SOL,False,,,,,FfnwZvUmkE,boredtigers,http://Boredtigers.club
138,MyWorld,10000.0,MATIC,True,,2022-06-04 00:00:00,,2022-06-04 00:00:00,7PaBK6BbAj,myworld_nft,https://www.my-world-nft.com
139,Stardrops,10000.0,ETH,False,,,,,pjcMRpRrxq,StardropsNFT,https://stardrops.art/
140,Sewer Squad,9420.0,ETH,True,0.069,2022-06-05 15:00:00,0.069,2022-06-05 15:00:00,wn9YewYDRq,sewersquadnft,https://sewersquadnft.com
141,Ape Kids Club Pixel,5000.0,ETH,True,,2022-06-07 00:00:00,,2022-06-07 00:00:00,STM884WwCu,AKCPixel,https://www.apekidsclubpixel.com/
142,The Bruhz Generation,7777.0,ETH,True,0.077,,0.077,,JSZnasaa7p,thebruhz,https://THEBRUHZ.wtf
143,TOXIC BIRDS,3333.0,ETH,False,,,,,GXWPWdcaWG,ToxicMoonbirds,https://toxicbirds.com/
144,Locker Room Brotherhood,10000.0,ETH,False,,,,,4GYvvreWKm,LockerRoomBH,https://www.lrbh.io/
145,Moonbirds Kids,10000.0,ETH,True,0.03,,0.03,,GakH8sM6e8,MoonbirdsK,https://www.moonbirdskids.com/
146,Goofy Graphics,4080.0,ETH,False,,,,,mfhQ7r2Uww,Goofygraphicnft,https://goofy-graphics.com/
147,CrypTickz,6969.0,ETH,False,,,,,VpTqJ9a9h7,CrypTickzNFT,https://www.cryptickz.io
148,Hailary Crypto Dollies Series 2,3000.0,,False,,,,,CeYnqPgjnq,HailaryNft,https://hailary.com/nft/
149,Sol Coin Collections,7000.0,SOL,False,,,,,7v3m8WDNh9,SolCoins,https://www.solcoincollections.com/
150,Guardians of Sumantria,6777.0,ETH,True,,2022-06-10 18:00:00,,2022-06-10 18:00:00,nftsumantria,nftsumantria,https://sumantria.com
151,Potty Mouth NFT,10000.0,ETH,True,,2022-06-10 00:00:00,,2022-06-10 00:00:00,G5u7yxktXu,PottyMouthNFT,https://www.pottymouthnft.com
152,Plodding Isles,2222.0,,False,,,,,PIrarity,ploddingpirates,https://ploddingpirates.com
153,Asset Bender NFT,3690.0,SOL,False,,,,,assetbendernft,AssetBenderNFT,https://assetbendernft.com/
154,Reptikas,6666.0,ETH,False,,,,,4YNhyTBQRW,reptikas,https://reptikas.club
155,MetaGreta,6000.0,ETH,True,0.003,2022-06-12 13:00:00,0.003,2022-06-12 13:00:00,fbsXxBaKCm,metagretanft,https://metagretanft.io/
156,Martian Colony,5555.0,ETH,True,0.08,2022-06-13 09:00:00,0.08,2022-06-13 09:00:00,4bfvEMKSDE,martian_colony,https://martiancolony.io/
157,Monster Racing League,10000.0,ETH,False,,,,,monsterracingleague,MRL_Game,https://monsterracingleague.com/
158,Galactic Apeventures,6666.0,ETH,False,,,,,HrAeKG2YXM,apeventuresnft,https://www.galacticapeventures.io/
159,Tactical Scratches,5555.0,ETH,True,0.075,2022-06-14 17:00:00,0.075,2022-06-14 17:00:00,tacticalscratches,tacticalscratch,https://www.tacticalscratches.com
160,F-0x - Enter The Yama,10000.0,,False,,,,,FV98MU8ekT,EnterTheYama,https://f-0x.com
161,Vagabonde Club,10000.0,ETH,True,0.06,2022-06-15 07:00:00,0.06,2022-06-15 07:00:00,9SCjU4jqrJ,vagabondeclub,https://vagabonde.club/ 
162,Ikigai Genesis,7777.0,ETH,True,0.04,2022-06-16 00:00:00,0.04,2022-06-16 00:00:00,ikigaigenesis,ikigaigenesis,http://ikigaiofficial.io/
163,Ġalavant by Gorilla Mobile,8888.0,ETH,True,,2022-06-17 05:00:00,,2022-06-17 05:00:00,hbkRgEczBw,GorillaGoMobile,https://gorilla.global/metaverse/glvt
164,Panda Society,10000.0,ETH,True,,2022-06-17 14:00:00,,2022-06-17 14:00:00,KkQs93WHRK,NftPandasociety,https://www.pandasociety.io
165,Freeky Fruits,3000.0,,True,,2022-06-18 00:00:00,,2022-06-18 00:00:00,gnRxTPV4px,FreekyFruits,https://www.freekyfruits.com/
166,Ralph's Country Club,7272.0,ETH,False,,,,,rcc,ralphscountryc,https://www.ralphscountryclub.com
167,Wicked Wives Club,9999.0,ETH,False,,,,,UegvftJSpq,clubwickedwives,https://www.wickedwivesclub.com
168,DrinkingTrees NFT,5000.0,ETH,False,,,,,8ASzg4gN4m,drinkingtrees,https://drinkingtrees.io
169,Meta Mice Underground,4000.0,ETH,False,,,,,hvu3MBeTjN,MetaMiceUG,https://metamiceunderground.com/
170,Moon Strike,5555.0,ETH,True,0.15,2022-06-23 00:00:00,0.15,2022-06-23 00:00:00,moonstrike,moonstrikenft,https://moonstrike.io
171,PrimoMartians,6685.0,ETH,False,,,,,VXdgAJkHDE,PrimoMartians,https://www.primomartians.io
172,Silverback Rhino's,2800.0,ETH,False,,,,,WPvBWbFB2C,SBR_nft,https://www.silverbackrhinos.com/
173,The Island,5668.0,ETH,False,,,,,ArgKA4jz,The_IslandNFT,https://theislandnft.io/
174,THE ALL SEEING LEMON,11011.0,,False,,,,,UKrhGketaN,allseeinglemon,https://allseeinglemon.io
175,Woman Of Solana,2222.0,SOL,False,,,,,44HMhbagbp,womanofsolana,https://womanofsolana.com
176,MUSIX Master Key,10000.0,ETH,True,0.0369,,0.0369,,B7rypW7VYW,MUSICOLOGY_io,https://musicology.io/mint
177,Crypxel,10000.0,ETH,False,,,,,vK9eJsVTE8,Crypxel_NFT,https://www.crypxel.net/
178,STRaY Bears: Alien Mutation (M.A.S),7777.0,,False,,,,,straybears,straybearsnft,https://straybears.com/mas
179,Figure Cat,5555.0,ETH,False,,,,,k4DDhzY23a,figurecatnft,https://www.figurecat.com
180,Dr. Shank,9999.0,ETH,False,,,,,,ShankNFT,https://drshank.io/
181,Mask Afraid,9990.0,ETH,False,,,,,SB5vhNjF9D,MaskAfraid,https://www.maskafraid.com
182,GARDEN OF GIVING,1111.0,ETH,False,,,,,nuUsk8JaH9,_gardenofgiving,https://gog.edetechglobal.com/
183,Werewolf Legends,8888.0,ETH,False,,,,,R8GkqRV6QJ,LegendsWerewolf,https://werewolflegends.io
184,List Lords,7500.0,ETH,False,,,,,dWtHVszbMe,listlords,https://www.listlords.com/
185,Lucky Monk,8108.0,ETH,False,,,,,txpmdx3Fny,LuckyMonkNFTs,https://www.luckymonknft.com/
186,Miningverse NFT,10000.0,ETH,False,,,,,Es57HhSXAY,MiningverseNFT,https://miningversenft.com/
187,Doodle Gummies,3333.0,,True,,2022-07-04 00:00:00,,2022-07-04 00:00:00,bRXKgVdBHU,crypto_cafenfts,https://www.cryptocafenfts.com
188,The Metalodons Club,7777.0,ETH,True,0.04,2022-07-07 00:00:00,0.04,2022-07-07 00:00:00,bjMj23bFZQ,metalodons_club,https://www.metalodons.com
189,ZODIAC PROJECT,12052.0,ETH,False,,,,,VDdk4YdRgH,zdc_project,https://www.zodiacproject.io/
190,Awesome Possums,10000.0,ETH,False,,,,,928144843371315253,1_AwesomePossum,https://awesomepossums.io
191,theBLUESYS,7997.0,ETH,False,,,,,AhG7e3cX94,theBluesys,https://thebluesys.io/
192,DWISS NFT,10000.0,ETH,False,,,,,dwiss,DwissWatch,https://www.dwiss.com/nft
193,Tycoon Tigers Club,3900.0,ETH,False,,,,,tycoontigersclub,tycoontigers,https://www.tycoontigersclub.com/
194,Marikos Secret Club,10000.0,ETH,False,,,,,FNNTgJwKWb,Marikos_Club,https://www.marikosecretclub.com
195,Arctic Alligators,10000.0,ETH,False,,,,,GZAXQFVknX,arcticgatorsnft,https://Arcticalligators.io
196,NFTigz,9000.0,ETH,True,0.6,2022-09-09 02:00:00,0.6,2022-09-09 02:00:00,public discord soon,NFTigz,https://nftigz.com
197,Creative Friendz,8888.0,ETH,False,,,,,creativefriendz,CreativeFriendz,https://www.creativefriendz.com/
